"","YEARS","Ag_ca","Am_hy","Am_ra","An_de","An_lu","An_me","An_mi","Ar_at","Ar_ri","Ar_si","Ar_sp","Ba_sp","Be_gl","Bo_sa","Br_br","Ca_sp","Ch_mo","Ci_mu","Cl_ha","Co_mi","Cy_lu","Di_ba","En_ci","Eu_sp","Ga_aa","Ga_ar","Ga_at","Ga_mo","Ga_vu","Gl_cy","Gy_re","Hi_hi","Hi_pl","Le_de","Le_ma","Li_ba","Li_fa","Li_gi","Li_li","Li_spp","Lu_la","Ly_es","Ly_eu","Ly_fl","Ly_fr","Ly_gr","Ly_ko","Ly_pa","Ly_re","Ly_ro","Ly_se","Ly_spp","Ly_sq","Ma_be","Ma_mu","Ma_vi","Me_ae","Me_me","Mi_ki","Mi_po","Mo_di","Mo_mo","My_sc","Pa_bo","Pl_pl","Po_vi","Ra_cl","Ra_fy","Ra_ra","Ra_spp","Re_hi","Se_ma","Se_me","Se_spp","Se_vi","So_mi","St_spp","Tr_es","Tr_mu","Tr_pi","Tr_spp","Ul_ol"
"1477",2004,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,10,0,0,0,0,81,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,23,0,0,0,0,0,0,3510,0,0,0,0,0,0,1,1,56,0,0,0,0,0,0,0,0,0
"1478",2004,0,0,3,1,0,0,1,1,2,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,0,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,23,0,0,0,0,0,0,2037,0,0,0,0,0,0,5,0,9,0,0,0,0,1,0,0,0,0
"1479",2004,0,0,5,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,171,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,76,11,0,0,0,0,0,0,5676,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0
"1480",2004,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,15,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,37,0,0,0,0,0,0,940,0,0,0,0,0,0,0,1,32,0,0,0,0,2,0,0,0,0
"1481",2004,0,0,6,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,69,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,122,355,0,0,0,0,0,0,2557,0,0,0,0,0,0,9,7,99,0,0,0,0,2,0,0,0,0
"1482",2004,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,6706,0,0,0,0,0,0,3,2,52,0,0,0,0,1,0,0,0,0
"1483",2004,0,0,3,1,0,0,2,4,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,35,0,0,0,0,135,0,1,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,20,159,0,0,0,0,0,0,13378,0,0,0,0,0,0,0,0,17,0,0,0,0,3,0,0,0,0
"1484",2004,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,0,0,0,0,0,0,0,0,63,0,0,0,0,180,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,67,95,0,0,0,0,0,0,5302,0,0,0,0,0,0,1,4,0,0,0,0,0,2,0,0,0,0
"1485",2004,0,0,40,0,0,40,30,50,0,0,0,0,0,0,0,0,0,0,150,0,10,0,0,0,0,0,0,1250,0,0,0,0,1540,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,3310,0,0,0,0,0,0,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0
"1486",2004,0,0,5,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,33,0,0,0,0,63,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,144,0,0,0,0,0,0,7019,0,0,0,0,0,0,7,0,1,0,0,0,0,2,0,0,0,0
"1487",2004,0,0,5,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,83,0,0,0,0,134,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,43,0,0,0,0,0,0,2871,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1488",2004,0,1,5,2,0,0,4,4,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,44,0,0,0,0,177,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,36,34,0,0,0,0,0,0,17638,0,0,0,0,0,0,42,0,1,0,0,0,0,0,0,0,0,0
"1489",2004,0,0,5,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,81,166,0,0,0,0,0,0,7740,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0
"1490",2004,0,1,19,0,0,0,1,17,0,0,0,0,0,11,0,1,0,0,9,0,1,0,0,0,0,0,0,4,0,0,0,0,99,0,1,0,0,0,0,0,0,0,30,0,4,0,0,0,0,2,0,0,0,0,0,259,26,0,0,0,0,0,0,7083,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0
"1491",2004,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,52,14,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,118,48,0,0,0,0,0,0,2566,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1492",2004,0,0,2,0,0,0,2,4,0,0,0,0,0,119,0,3,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,20,33,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,77,4,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"1494",2004,0,0,0,0,0,0,0,17,0,0,0,0,2,40,0,7,0,0,3,0,0,0,0,0,0,0,0,124,0,0,0,0,68,7,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,104,87,0,0,0,0,0,0,1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1495",2004,0,0,5,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,58,0,0,0,0,59,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,32,10,0,0,0,0,0,0,13068,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0
"1497",2004,0,0,0,0,0,0,1,16,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,20,7,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0
"1498",2004,0,0,0,0,0,0,0,13,0,0,0,0,0,152,0,0,0,0,1,0,0,0,0,0,0,0,0,34,0,0,4,0,75,8,20,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41,2,0,0,0,0,0,0,5049,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"1499",2004,0,0,2,0,0,0,0,10,0,0,0,0,0,77,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,0,124,17,16,0,0,0,0,0,6,0,3,0,0,0,0,0,0,12,0,0,0,0,0,45,1,0,0,0,0,0,0,4312,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1500",2004,0,0,0,0,0,0,0,20,0,0,0,0,0,331,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,75,7,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,64,0,0,0,0,0,0,0,5062,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1501",2004,0,0,1,0,0,0,0,20,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,4,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,19,0,0,0,0,0,0,0,5569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
"1504",2004,0,0,0,0,0,0,0,13,0,0,0,0,1,287,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,202,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,103,0,0,0,0,0,0,0,17032,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0
"1505",2004,0,0,0,0,0,0,0,24,0,0,0,0,0,380,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,170,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,44,0,0,0,0,0,0,0,23611,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0
"1506",2004,0,0,3,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,291,15,5,0,0,6,0,0,4,0,0,0,4,0,0,0,3,32,0,0,0,0,0,9,0,0,0,0,0,0,0,26609,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"1507",2004,0,0,0,0,0,0,0,22,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,10,0,0,0,0,0,62,3,0,0,0,0,0,0,6132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1508",2004,0,0,1,0,0,0,0,30,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,163,1,0,0,0,0,0,0,3511,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0
"1509",2004,0,0,1,0,0,0,0,4,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,3,1,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,65,2,0,0,0,0,0,0,4497,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"1510",2004,0,0,0,0,0,0,0,2,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,18,3,0,0,0,0,0,0,8792,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0
"1512",2004,0,0,3,0,0,0,1,14,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,29,14,35,0,1,1,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,147,16,0,0,0,0,0,0,8836,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,0,0
"1513",2004,0,0,2,0,0,0,0,20,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,55,14,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,34,0,0,0,0,0,0,12334,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0
"1514",2004,0,0,0,0,0,0,0,14,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,34,3,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,8,0,0,0,0,0,31,3,0,0,0,0,0,0,9070,0,0,0,0,0,0,8,0,1,0,0,0,0,0,1,0,0,0
"1515",2004,0,0,4,0,0,0,0,13,0,0,0,0,0,42,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,28,7,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,7672,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0
"1516",2004,0,0,4,0,0,0,0,5,1,0,0,0,0,25,0,3,0,0,5,0,2,0,0,0,0,0,0,5,0,0,0,0,35,3,2,0,0,0,0,0,0,0,1,0,0,4,0,0,0,5,0,0,0,1,0,25,2,0,0,0,0,0,0,6487,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0
"1517",2004,0,0,1,0,0,0,0,5,0,0,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,25,4,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,47,3,0,0,0,0,0,0,6197,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0
"1518",2004,0,0,0,0,0,0,0,3,0,0,0,0,0,299,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,35,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,5031,0,0,0,0,0,0,5,0,1,0,0,0,0,0,2,0,0,0
"1519",2004,0,0,0,1,0,0,0,7,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,44,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,44,1,0,0,0,0,0,0,2126,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"1520",2004,0,0,2,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1580,0,0,0,0,0,0,5,0,18,0,0,0,0,0,0,0,0,0
"1521",2004,0,0,3,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,28,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,7,0,0,0,0,0,0,3081,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0
"1522",2004,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,0,0,1,0,0,0,1514,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0
"1523",2004,0,0,0,2,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,4,0,0,0,0,0,0,1376,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
"1524",2004,0,0,0,0,0,0,0,2,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,81,1,0,0,0,0,0,0,847,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0
"1525",2004,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,15,0,0,0,0,0,0,367,0,0,0,0,0,0,4,0,25,0,0,0,0,0,0,0,0,0
"1526",2004,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52,63,0,0,0,0,0,0,1635,0,0,0,0,0,0,5,0,49,0,0,0,0,1,0,0,0,0
"1527",2004,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,8,0,0,0,0,0,0,2291,0,0,0,0,0,0,6,0,38,0,0,0,0,0,0,0,0,0
"1528",2004,0,0,3,1,0,0,0,0,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0,0,0,0,0,0,1835,0,0,0,0,0,0,3,0,66,0,0,0,0,0,0,0,0,0
"1529",2004,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,4,0,0,2,0,0,0,2092,0,0,1,0,0,0,13,0,43,0,0,0,0,0,0,0,0,0
"1530",2004,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,1,0,0,0,1844,0,0,0,0,0,0,13,0,34,0,0,0,0,0,0,0,0,0
"1531",2004,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,2,0,0,0,0,0,0,2815,0,0,0,0,0,0,10,0,19,0,0,0,0,0,0,0,0,0
"1532",2004,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,78,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,46,3,0,0,0,0,0,0,723,0,0,0,0,0,0,12,0,37,0,0,0,0,0,0,0,0,0
"1533",2004,0,0,0,0,0,0,0,2,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,65,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,1167,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1534",2004,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,5,0,0,0,0,0,0,1733,0,0,0,0,0,0,5,0,16,0,0,0,0,0,0,0,0,0
"1535",2004,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,2187,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0
"1536",2004,0,0,1,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,23,0,0,4,0,0,0,983,0,0,0,0,0,0,4,0,87,0,0,0,0,0,0,0,0,0
"1537",2004,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,0,0,2,0,0,0,3695,0,0,0,0,0,0,6,0,191,0,0,0,0,0,0,0,0,0
"1538",2004,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,6,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,12,0,0,2,0,0,0,2087,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
"1539",2004,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,27,14,0,0,4,0,0,0,3444,0,0,0,0,0,0,2,0,143,0,0,0,0,0,0,0,0,0
"1540",2004,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,10,0,0,4,0,0,0,2896,0,0,0,0,0,0,20,0,150,0,0,0,0,0,0,0,0,0
"1541",2004,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,79,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,2,0,0,0,2958,0,0,0,0,0,0,5,0,66,0,0,0,0,0,0,0,0,0
"1542",2004,0,0,1,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,226,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,1265,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0
"1543",2004,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,1377,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0
"1544",2004,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,107,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,5,0,0,0,1237,0,0,0,0,0,0,1,0,76,0,0,0,0,0,0,0,0,0
"1545",2004,0,0,2,1,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4,0,0,6,0,0,0,2517,0,0,0,0,0,0,6,0,388,0,0,0,0,0,0,0,0,0
"1546",2004,0,1,1,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,68,1,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,19,0,0,34,0,0,0,2697,0,0,0,0,0,0,4,0,115,0,0,0,0,0,0,0,0,0
"1547",2004,0,0,1,1,0,0,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,18,19,0,0,368,0,0,0,3121,0,0,0,0,0,0,9,0,140,0,0,0,0,0,0,0,0,0
"1548",2004,0,0,0,1,0,0,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,18,0,0,0,5650,0,0,0,0,0,0,3,0,54,0,0,0,0,0,0,0,0,0
"1549",2004,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,57,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,1021,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0
"1550",2004,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,526,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3927,0,0,0,0,0,0,86,0,1856,0,0,0,0,1,0,0,0,0
"1551",2004,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,23,0,0,107,0,0,0,1753,0,1,0,0,0,0,7,0,130,0,0,0,0,0,0,0,0,0
"1552",2004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,88,0,0,78,0,0,0,769,0,1,0,0,0,0,3,0,131,0,0,0,0,0,0,0,0,0
"1553",2004,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,549,0,0,0,587,0,1,0,0,0,0,2,2,117,0,0,0,0,1,0,0,0,0
"1554",2004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,76,0,0,0,706,0,0,0,0,0,0,2,0,30,0,0,0,0,0,0,0,0,0
"1555",2004,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,2253,0,0,0,0,0,0,2,1,39,0,0,0,0,0,0,0,0,0
"1556",2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,2,0,0,0,0
"1557",2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,38,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
"1558",2004,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
